license_id,name,city,state,specialty,title,verification_url
ASMB212314,"Ali, Meer Akbar, M.D.",Little Rock,Arkansas,Gastroenterology,M.D.,../verify/results.aspx?strPHIDNO=ASMB212314
ASMB219390,"Ali, Muhammad , M.D.",North Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB219390
ASMB225716,"Ali, Namrah , M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB225716
ASMB222648,"Ali, Umair , M.D.",Little Rock,Arkansas,Nephrology,M.D.,../verify/results.aspx?strPHIDNO=ASMB222648
ASMB219582,"Aljabari, Salim , M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB219582
ASMB223092,"Alkhaimy, Haytham , M.D.",Charleston,West Virginia,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB223092
ASMB223424,"Alkhatib, Lynn , M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB223424
ASMB18139,"Alkowatli, Allam A., M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB18139
ASMB212699,"Allard, Felicia Dawn, M.D.",Little Rock,Arkansas,Anatomic Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB212699
ASMB8550,"Allard, Mark Michael, M.D.",Springdale,Arkansas,Orthopaedic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB8550
ASMB16890,"Allbright, Rita Keith, M.D.",Little Rock,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB16890
ASMB22769,"Alleman, Robert Earl, M.D.",Walnut Ridge,Arkansas,General Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB22769
ASMB214679,"Allen, Damian Arthur, M.D.",Jonesboro,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB214679
ASMB9440,"Allen, Gary Edwin, M.D.",Little Rock,Arkansas,Vascular/Interventional Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB9440
ASMB203334,"Allen, Harold Bradford, M.D.",Marshall,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB203334
ASMB21426,"Allen, Henry William West, IV, M.D.",Jonesboro,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB21426
ASMB81,"Allen, James Davis, M.D.",Batesville,Arkansas,Orthopaedic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB81
ASMB13031,"Allen, John Melvin, M.D.",North Little Rock,Arkansas,Urology,M.D.,../verify/results.aspx?strPHIDNO=ASMB13031
ASMB16833,"Allen, Julia Lee, M.D.",Batesville,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB16833
ASMB211009,"Allen, Justin William, M.D.",Clinton,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB211009
ASMB207011,"Allen, Kattie Jo, M.D.",Bentonville,Arkansas,Dermatology,M.D.,../verify/results.aspx?strPHIDNO=ASMB207011
ASMB84,"Allen, Loren Barry, M.D.",Rogers,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB84
ASMB212306,"Allen, Michael Brandon, M.D.",Nashville,Tennessee,Anatomic/Clinical Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB212306
ASMB85,"Allen, Robert Brock, M.D.",Hartford,Wisconsin,Emergency Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB85
ASMB14187,"Allgood, John William, Jr., M.D.",Batesville,Arkansas,Radiation Oncology,M.D.,../verify/results.aspx?strPHIDNO=ASMB14187
ASMB10877,"Allison, Russell Bryan, M.D.",Clarksville,Arkansas,Orthopaedic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB10877
ASMB216974,"Alliston, Jeffrey Thompson, M.D.",Rogers,Arkansas,Urology,M.D.,../verify/results.aspx?strPHIDNO=ASMB216974
ASMB214208,"Alloway, Taylor Barrington, M.D.",Paragould,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB214208
ASMB205220,"Allton, Iantha Lucille, M.D.",Nashville,Tennessee,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB205220
ASMB216004,"Almaddah, Nureddin Khalifa, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB216004
ASMB224753,"Almas, Arooba Khalid, D.O.",Lewisville,Texas,Family Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB224753
ASMB225124,"Almasri, Murad , M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB225124
ASMB224054,"Alnabulsi, Mohammad Saleh, M.D.",Jonesboro,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB224054
ASMB222851,"Alqaisi, Omar Mohammad Ibrahim, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB222851
ASMB214876,"Alqam, Bilal Munir Khader, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB214876
ASMB224196,"Alqulali, Mona Sayed, M.D.",Clinton,Iowa,OB/GYN,M.D.,../verify/results.aspx?strPHIDNO=ASMB224196
ASMB215182,"Alqurini, Nadia M M, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB215182
ASMB216363,"Alsaden, Iman Mahdi, M.D.",Little Rock,Arkansas,Obstetrics & Gynecology,M.D.,../verify/results.aspx?strPHIDNO=ASMB216363
ASMB225332,"AlSamman, Amer , M.D.",Springfield,Illinois,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB225332
ASMB18593,"Alsebai, Tamer , M.D.",Little Rock,Arkansas,Rheumatology,M.D.,../verify/results.aspx?strPHIDNO=ASMB18593
ASMB16607,"Alshami, Ayman A., M.D.",Pine Bluff,Arkansas,Interventional Cardiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB16607
ASMB225956,"Alshami, Sarah Diane, M.D.",Little Rock,Arkansas,"Endocrinology, Diabetes & Metabolism",M.D.,../verify/results.aspx?strPHIDNO=ASMB225956
ASMB92,"Alston, John David, Jr., M.D.",Springdale,Arkansas,General Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB92
ASMB93,"Alston, Phillip Ray, M.D.",North Little Rock,Arkansas,Obstetrics & Gynecology,M.D.,../verify/results.aspx?strPHIDNO=ASMB93
ASMB221559,"Altaf, Mohsin, M.D.",Searcy,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB221559
ASMB219814,"Alterman, Daniel Mark, M.D.",West Memphis,Arkansas,Vascular Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB219814
ASMB210485,"Alumanah, Rita Adaobi, M.D.",Jacksonville,Texas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB210485
ASMB224935,"Alwardt, Blake James, D.O.",Searcy,Arkansas,Internal Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB224935
ASMB224270,"Aly, Moustafa Aly said Talaat, M.D.",Little Rock,Arkansas,Neurology,M.D.,../verify/results.aspx?strPHIDNO=ASMB224270
ASMB211454,"Amagwula, Tochi Marie, M.D.",Pine Bluff,Arkansas,Obstetrics & Gynecology,M.D.,../verify/results.aspx?strPHIDNO=ASMB211454
ASMB222942,"Amaya, Sharai Gail Correll, M.D.",Little Rock,Arkansas,OB/GYN,M.D.,../verify/results.aspx?strPHIDNO=ASMB222942
ASMB209271,"Ambrogini, Elena, M.D.",Little Rock,Arkansas,"Endocrinology, Diabetes & Metabolism/Internal Medicine",M.D.,../verify/results.aspx?strPHIDNO=ASMB209271
ASMB206549,"Ambruzs, Josephine Marie, M.D.",Little Rock,Arkansas,Anatomic/Clinical Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB206549
ASMB206438,"Ames, Jennifer Nicole, M.D.",Bryant,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB206438
ASMB8896,"Amick, Roger , M.D.",Little Rock,Arkansas,Addiction Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB8896
ASMB222965,"Amidi, Amir , M.D.",Little Rock,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB222965
ASMB224749,"Amiola, Tolulope, M.D.",Yorktown,Virginia,Psychiatry/Neurology,M.D.,../verify/results.aspx?strPHIDNO=ASMB224749
ASMB204210,"Amole, Adewumi Olaolu Davidson, M.D.",Little Rock,Arkansas,Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB204210
ASMB220933,"Amos, Janine Maria, D.O.",Springdale,Arkansas,Pediatric Otolaryngology,D.O.,../verify/results.aspx?strPHIDNO=ASMB220933
ASMB207460,"Anand, Dheeraj, M.D.",Fort Smith,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB207460
ASMB221603,"Anandam, Anil , M.D.",North Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB221603
ASMB218783,"Anantha Narayanan, Mahesh, M.D.",Batesville,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB218783
ASMB215918,"Anastasiou, Ioannis , M.D.",Little Rock,Arkansas,Gastroenterology/Advanced Endoscopy,M.D.,../verify/results.aspx?strPHIDNO=ASMB215918
ASMB19896,"Anca, Liviu , M.D.",Little Rock,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB19896
ASMB8097,"Andersen, Mark Stephen, M.D.",Little Rock,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB8097
ASMB23080,"Andershock, Christopher J., M.D.",Nashville,Tennessee,Emergency Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB23080
ASMB200363,"Anderson, Annette Nicole, M.D.",Conway,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB200363
ASMB117,"Anderson, Carla , M.D.",Cammack Village,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB117
ASMB200364,"Anderson, David Earl, M.D.",Conway,Arkansas,Sleep Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB200364
ASMB217976,"Anderson, Jared Duncan, M.D.",Morrilton,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB217976
ASMB207038,"Anderson, Jennifer Lynn, M.D.",Little Rock,Arkansas,Obstetrics & Gynecology,M.D.,../verify/results.aspx?strPHIDNO=ASMB207038
ASMB203441,"Anderson, Jennifer Moore, M.D.",Little Rock,Arkansas,Ophthalmology,M.D.,../verify/results.aspx?strPHIDNO=ASMB203441
ASMB211953,"Anderson, Jerrod Randall, M.D.",Batesville,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB211953
ASMB226720,"Anderson, Joshua Lee, M.D.",Rogers,Arkansas,Radiation Oncology,M.D.,../verify/results.aspx?strPHIDNO=ASMB226720
ASMB223445,"Anderson, Kelsey L., M.D.",Rogers,Arkansas,Obstetrics & Gynecology,M.D.,../verify/results.aspx?strPHIDNO=ASMB223445
ASMB9478,"Anderson, Laurie Jean Harlan, M.D.",Springdale,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB9478
ASMB110,"Anderson, Leslie Fay, M.D.",Lonoke,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB110
ASMB16541,"Anderson, Mary Stanton, M.D.",Batesville,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB16541
ASMB206193,"Anderson, Nancy Karol, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB206193
ASMB17358,"Anderson, Patric Neil, M.D.",Alma,Arkansas,Emergency Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB17358
ASMB112,"Anderson, Paula Jean, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB112
ASMB21442,"Anderson, Scott David, D.O.",Hot Springs,Arkansas,Family Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB21442
ASMB207452,"Anderson, Shawn Michael, M.D.",Mountain Home,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB207452
ASMB20080,"Anderson, Toby E., M.D.",Forrest City,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB20080
ASMB19920,"Andersson, Jeanine A., M.D.",Little Rock,Arkansas,Orthopaedic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB19920
ASMB20594,"Andrada, Edward Lucas Curlee, M.D.",Huntington,West Virginia,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB20594
ASMB6835,"Andrews, Charles William, Jr., M.D.",Nashville,Tennessee,Anatomic Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB6835
ASMB205495,"Andrews, Jennifer Purvis, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB205495
ASMB216153,"Andrews, Todd Laughlin, M.D.",Jonesboro,Arkansas,Obstetrics & Gynecology,M.D.,../verify/results.aspx?strPHIDNO=ASMB216153
ASMB19827,"Andrews-Pirtle, Valencia Marie, M.D.",Blytheville,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB19827
ASMB219682,"Andryka, Michael Brian, M.D.",Batesville,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB219682
ASMB22435,"Ang-Poland, Michelle Chua, M.D.",Springdale,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB22435
ASMB225170,"Angel, Adam Jackson, M.D.",Rogers,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB225170
ASMB7747,"Angel, Carol Ann, M.D.",Conway,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB7747
ASMB7300,"Angel, Jeffery Deoin, M.D.",Batesville,Arkansas,Orthopaedic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB7300
ASMB12999,"Angtuaco, Edward Elmer Chua, M.D.",Little Rock,Arkansas,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB12999
ASMB203224,"Angtuaco, Michael Jason, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB203224
ASMB14087,"Angtuaco, Sylvia S.O., M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB14087
ASMB18742,"Angtuaco, Terence Laogan, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB18742
ASMB126,"Angtuaco, Teresita Lamesajan, M.D.",Little Rock,Arkansas,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB126
ASMB222626,"Ankireddypalli, Anvitha Reddy, M.D.",Conway,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB222626
ASMB218394,"Anokwute, Chibuike Chimdiya, M.D.",Bentonville,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB218394
ASMB205145,"Anower, Mohammad Nurul, M.D.",Fort Smith,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB205145
ASMB209045,"Ansari, Sikander Jaweed, M.D.",Nashville,Tennessee,Anatomic/Clinical Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB209045
ASMB225344,"Ansell, Jacqueline Rose, M.D.",Clarksville,Tennessee,Neurology,M.D.,../verify/results.aspx?strPHIDNO=ASMB225344
ASMB207340,"Anston, Anthony Eugene, D.O.",Mountain View,Arkansas,Family Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB207340
ASMB225189,"Anthony, Ryan Tyler, M.D.",Little Rock,Arkansas,Orthopedic Surgery & Trauma,M.D.,../verify/results.aspx?strPHIDNO=ASMB225189
ASMB224727,"Anton, Robert C., M.D.",Omaha,Nebraska,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB224727
ASMB127,"Antoon, Patrick David, Sr., M.D.",Little Rock,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB127
ASMB22909,"Antuna, John Charles, D.O.",Rogers,Arkansas,Family Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB22909
ASMB11092,"Anzalone, Gary Paul, M.D.",El Dorado,Arkansas,Anatomic/Clinical Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB11092
ASMB220589,"Aponte, Christopher John, M.D.",Barling,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB220589
ASMB211419,"Apostolov, Yevgeniy Olegovich, M.D.",Sherwood,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB211419
ASMB214442,"Appell, Lauren Elizabeth, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB214442
ASMB211241,"Appleget, Katherine Anne, M.D.",Batesville,Arkansas,Obstetrics & Gynecology,M.D.,../verify/results.aspx?strPHIDNO=ASMB211241
ASMB19326,"Apuya, Jesus S., M.D.",Little Rock,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB19326
ASMB212419,"Aradhya, Mahesh, M.D.",Jonesboro,Arkansas,Cardiovascular Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB212419
ASMB219536,"Aranas, Kevin Lester Almojuela, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB219536
ASMB213964,"Ararat, Erhan, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB213964
ASMB226414,"Ararat, Kerime , M.D.",Little Rock,Arkansas,Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB226414
ASMB222895,"Aravally, Vamsi Priya, M.D.",Fort Smith,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB222895
ASMB225143,"Arcement, Cash , M.D.",Little Rock,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB225143
ASMB12161,"Arceneaux, Matthew Steven, M.D.",Houston,Texas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB12161
ASMB204077,"Archer, Graeme Christian Morris, M.D.",Bentonville,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB204077
ASMB133,"Archer, Robert Leroy, M.D.",Little Rock,Arkansas,Neurology,M.D.,../verify/results.aspx?strPHIDNO=ASMB133
ASMB7301,"Archer, Scott Ralph, M.D.",Cabot,Arkansas,Emergency Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB7301
ASMB226459,"Arcos, George John, D.O.",Little Rock,Arkansas,Anesthesiology,D.O.,../verify/results.aspx?strPHIDNO=ASMB226459
ASMB204802,"Ardoin, Gregory Troy, M.D.",Little Rock,Arkansas,Orthopaedic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB204802
ASMB22403,"Ardoin, Shannon Edmonds, M.D.",Little Rock,Arkansas,Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB22403
ASMB13814,"Arick, Carmen L., M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB13814
ASMB224604,"Arita, Nestor Arnaldo, M.D.",Mountain Home,Arkansas,Vascular Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB224604
ASMB135,"Arkins, James Henry, M.D.",Bentonville,Arkansas,General Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB135
ASMB18926,"Armstrong, Larry Gene, D.O.",Fayetteville,Arkansas,Neurological Surgery,D.O.,../verify/results.aspx?strPHIDNO=ASMB18926
ASMB140,"Armstrong, Simmie , Jr., M.D.",Pine Bluff,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB140
ASMB20704,"Armstrong, Stacy Lynn, D.O.",Harrison,Arkansas,Family Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB20704
ASMB20703,"Armstrong, Victor Matthew, D.O.",Harrison,Arkansas,Family Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB20703
ASMB203708,"Arnaoutakis, Konstantinos, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB203708
ASMB17369,"Arnold, Christopher Allen, M.D.",Fayetteville,Arkansas,Orthopaedic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB17369
ASMB7680,"Arnold, Griffin Alexander, II, M.D.",Salem,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB7680
ASMB204743,"Arnold, James Anthony, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB204743
ASMB16768,"Arnold, James Robert, M.D.",North Little Rock,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB16768
ASMB17974,"Arnold, Samuel Houston, III, D.O.",Sparkman,Arkansas,General Surgery,D.O.,../verify/results.aspx?strPHIDNO=ASMB17974
ASMB213646,"Aronoff, Benjamin William, M.D.",Nashville,Tennessee,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB213646
ASMB221024,"Aronson, Jonathan Max, M.D.",Little Rock,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB221024
ASMB8820,"Arrington, James C., M.D.",Lewisville,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB8820
ASMB149,"Arrington, Robert Walker, M.D.",Little Rock,Arkansas,Neonatal/Perinatal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB149
ASMB23005,"Arroyo, Maximiliano , M.D.",Jonesboro,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB23005
ASMB217907,"Arshad, Amsa, M.D.",Fort Smith,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB217907
ASMB212898,"Arshad, Mahreen, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB212898
ASMB20160,"Arshad, Muhammad , M.D.",Little Rock,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB20160
ASMB147,"Arthur, James Michael, M.D.",Hot Springs,Arkansas,Neurological Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB147
ASMB213647,"Arthur, Jason Nicholas, M.D.",Little Rock,Arkansas,Emergency Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB213647
ASMB210052,"Arthur, John Michael, M.D.",Little Rock,Arkansas,Nephrology,M.D.,../verify/results.aspx?strPHIDNO=ASMB210052
ASMB215425,"Arthur, K'Anne Cash, M.D.",Springdale,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB215425
ASMB219030,"Arthur, Lindsay Cadorette, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB219030
ASMB226549,"Arthur, Wade William, D.O.",Bentonville,Arkansas,Internal Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB226549
ASMB7898,"Aruffo, John Ford, M.D.",Little Rock,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB7898
ASMB223501,"Arulprakash, Narenraj , M.D.",Little Rock,Arkansas,Neurology,M.D.,../verify/results.aspx?strPHIDNO=ASMB223501
ASMB224954,"Arwikar, Dev Krishneshwar, M.D.",Austin,Texas,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB224954
ASMB211130,"Arya, Kapil, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB211130
ASMB200014,"Arzoumanian, Varant Berj, M.D.",Fort Smith,Arkansas,Hematology/Oncology,M.D.,../verify/results.aspx?strPHIDNO=ASMB200014
ASMB220486,"Arzoun, Hadia I., M.D.",Jonesboro,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB220486
ASMB207228,"Asaf, Saeedah, M.D.",Little Rock,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB207228
ASMB21134,"Asafo-Boakye, Benjamin , M.D.",Blytheville,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB21134
ASMB217637,"Asbury, Alicia Danielle, M.D.",Hot Springs,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB217637
ASMB22586,"Ashbrooks, Darrin Dale, M.D.",Texarkana,Texas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB22586
ASMB8379,"Ashe, Barbara Elaine, M.D.",Fayetteville,Arkansas,Emergency Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB8379
ASMB20468,"Asher, Clare Campbell, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB20468
ASMB20920,"Ashford, Marvin Winston, Jr., M.D.",North Little Rock,Arkansas,Cardiology/Cardiovascular Disease/Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB20920
ASMB203611,"Ashley Hammett, Chimere Ashanta, M.D.",Blytheville,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB203611
ASMB16270,"Ashley, Brenda Helen, M.D.",Jacksonville,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB16270
ASMB21113,"Ashodian, Stephen Paul, M.D.",Jonesboro,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB21113
ASMB221076,"Askew, Emily Anne, M.D.",North Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB221076
ASMB221078,"Askew, Joseph Baird, M.D.",Bryant,Arkansas,Emergency Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB221078
ASMB169,"Aspell, Robert Waynewright, M.D.",Hot Springs,Arkansas,Urology,M.D.,../verify/results.aspx?strPHIDNO=ASMB169
ASMB221268,"Assem, Sarah , M.D.",Fayetteville,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB221268
